symbol,buy_time,sell_time,quantity,buy_price,sell_price,fee,realized_pnl
SOLUSDT,2025-12-12 21:14:29.923,2026-01-14 11:15:02.154,0.7,131.45,144.3,0.10178,8.89322
SOLUSDT,2025-12-12 21:14:29.923,2026-01-14 21:23:17.558,4.314999999999999,131.45,147.09,1.273284,66.213316
SOLUSDT,2025-12-12 21:14:29.923,2026-01-14 21:23:17.558,0.082,131.45,147.09,1.267851,0.014629
SOLUSDT,2025-12-12 21:14:29.923,2026-01-14 21:23:17.558,0.039,131.45,147.09,1.267808,-0.657848
SOLUSDT,2025-12-12 21:14:29.923,2026-01-14 21:23:17.558,0.039,131.45,147.09,1.267808,-0.657848
SOLUSDT,2025-12-12 21:14:29.923,2026-01-14 21:23:17.558,0.039,131.45,147.09,1.267808,-0.657848
SOLUSDT,2025-12-12 21:14:29.923,2026-01-14 21:23:17.558,0.041,131.45,147.09,1.26781,-0.62657
SOLUSDT,2025-12-12 21:14:29.923,2026-01-14 21:23:17.558,0.041,131.45,147.09,1.26781,-0.62657
SOLUSDT,2025-12-12 21:14:29.923,2026-01-14 21:23:17.558,0.042,131.45,147.09,1.267811,-0.610931
SOLUSDT,2025-12-12 21:14:29.923,2026-01-14 21:23:17.558,0.077,131.45,147.09,1.267846,-0.063566
SOLUSDT,2025-12-12 21:14:29.923,2026-01-14 21:23:17.558,0.058,131.45,147.09,1.267827,-0.360707
SOLUSDT,2025-12-12 21:14:29.923,2026-01-14 21:23:17.558,0.039,131.45,147.09,1.267808,-0.657848
SOLUSDT,2025-12-12 21:14:29.923,2026-01-14 21:23:17.558,0.67,131.45,147.09,1.268439,9.210361
SOLUSDT,2025-12-12 21:14:29.923,2026-01-14 21:23:17.558,0.04,131.45,147.09,1.267809,-0.642209
SOLUSDT,2025-12-12 21:14:29.923,2026-01-14 21:23:17.558,0.041,131.45,147.09,1.26781,-0.62657
SOLUSDT,2025-12-12 21:14:29.923,2026-01-14 21:23:17.558,0.041,131.45,147.09,1.26781,-0.62657
SOLUSDT,2025-12-12 21:14:29.923,2026-01-14 21:23:17.558,0.041,131.45,147.09,1.26781,-0.62657
SOLUSDT,2025-12-12 21:14:29.923,2026-01-14 21:23:17.558,0.011,131.45,147.09,1.26778,-1.09574
SOLUSDT,2025-12-12 21:14:29.923,2026-01-14 21:23:17.558,0.041,131.45,147.09,1.26781,-0.62657
SOLUSDT,2025-12-15 19:26:04.940,2026-01-14 21:23:17.558,2.922000000000002,125.44,147.09,1.270691,61.990609
SOLUSDT,2025-12-15 19:26:04.940,2026-01-16 23:14:51.693,0.03499999999999792,125.44,145.0,0.184207,0.500393
SOLUSDT,2026-01-14 21:25:37.965,2026-01-16 23:14:51.693,1.215000000000002,146.87,145.0,0.182465,-2.454515
